chrom1	start1	end1	chrom2	start2	end2	loop_id	source_loop_id	control_count	experimental_count
chr2R	19893664	19895664	chr2R	21487664	21489664	L9_random_358	L9	0	3
chr2R	22798397	22800397	chr2R	24392397	24394397	L9_random_359	L9	0	1
chr2R	7865873	7867873	chr2R	9459873	9461873	L9_random_360	L9	0	0
chr2R	2288805	2290805	chr2R	3882805	3884805	L9_random_361	L9	0	0
chr2R	13066366	13068366	chr2R	14660366	14662366	L9_random_362	L9	0	0
chr2R	5973671	5975671	chr2R	7567671	7569671	L9_random_363	L9	4	1
chr2R	14196580	14198580	chr2R	15790580	15792580	L9_random_364	L9	0	2
chr2R	6502865	6504865	chr2R	8096865	8098865	L9_random_365	L9	2	0
chr2R	8283503	8285503	chr2R	9877503	9879503	L9_random_366	L9	0	0
chr2R	8097078	8099078	chr2R	9691078	9693078	L9_random_367	L9	0	1
chr2R	16638165	16640165	chr2R	18232165	18234165	L9_random_368	L9	1	1
chr2R	8867394	8869394	chr2R	10461394	10463394	L9_random_369	L9	0	1
chr2R	5528138	5530138	chr2R	7122138	7124138	L9_random_370	L9	0	0
chr2R	8309814	8311814	chr2R	9903814	9905814	L9_random_371	L9	0	1
chr2R	7261802	7263802	chr2R	8855802	8857802	L9_random_372	L9	0	0
chr2R	8953204	8955204	chr2R	10547204	10549204	L9_random_373	L9	1	0
chr2R	2342123	2344123	chr2R	3936123	3938123	L9_random_374	L9	0	0
chr2R	10917931	10919931	chr2R	12511931	12513931	L9_random_375	L9	0	0
chr2R	15634800	15636800	chr2R	17228800	17230800	L9_random_376	L9	0	1
chr2R	13462617	13464617	chr2R	15056617	15058617	L9_random_377	L9	0	0
chr2R	9478280	9480280	chr2R	11072280	11074280	L9_random_378	L9	0	0
chr2R	8313555	8315555	chr2R	9907555	9909555	L9_random_379	L9	0	0
chr2R	19914457	19916457	chr2R	21508457	21510457	L9_random_380	L9	0	0
chr2R	5197356	5199356	chr2R	6791356	6793356	L9_random_381	L9	0	0
chr2R	18902130	18904130	chr2R	20496130	20498130	L9_random_382	L9	1	0
chr2R	7380184	7382184	chr2R	8974184	8976184	L9_random_383	L9	1	1
chr2R	8476943	8478943	chr2R	10070943	10072943	L9_random_384	L9	1	0
chr2R	22966224	22968224	chr2R	24560224	24562224	L9_random_385	L9	1	0
chr2R	17652198	17654198	chr2R	19246198	19248198	L9_random_386	L9	0	1
chr2R	23183824	23185824	chr2R	24777824	24779824	L9_random_387	L9	1	0
chr2R	2805376	2807376	chr2R	4399376	4401376	L9_random_388	L9	0	0
chr2R	6129336	6131336	chr2R	7723336	7725336	L9_random_389	L9	0	0
chr2R	18176690	18178690	chr2R	19770690	19772690	L9_random_390	L9	0	0
chr2R	5747234	5749234	chr2R	7341234	7343234	L9_random_391	L9	1	0
chr2R	17520663	17522663	chr2R	19114663	19116663	L9_random_392	L9	1	0
chr2R	18161758	18163758	chr2R	19755758	19757758	L9_random_393	L9	0	0
chr2R	7967771	7969771	chr2R	9561771	9563771	L9_random_394	L9	2	0
chr2R	49622	51622	chr2R	1643622	1645622	L9_random_395	L9	0	0
chr2R	18249226	18251226	chr2R	19843226	19845226	L9_random_396	L9	0	0
chr2R	18858202	18860202	chr2R	20452202	20454202	L9_random_397	L9	1	0
chr2R	438175	440175	chr2R	2032175	2034175	L9_random_398	L9	0	0
chr2R	10633410	10635410	chr2R	12227410	12229410	L9_random_399	L9	0	0
chr2R	1307708	1309708	chr2R	2901708	2903708	L9_random_400	L9	0	0
chr2R	5926469	5928469	chr2R	7520469	7522469	L9_random_401	L9	3	2
chr2R	21150853	21152853	chr2R	22744853	22746853	L9_random_402	L9	0	0
chr2R	4464475	4466475	chr2R	6058475	6060475	L9_random_403	L9	0	0
chr2R	16215420	16217420	chr2R	17809420	17811420	L9_random_404	L9	2	2
chr2R	22805422	22807422	chr2R	24399422	24401422	L9_random_405	L9	0	2
chr2R	7245674	7247674	chr2R	8839674	8841674	L9_random_406	L9	0	0
chr2R	16609131	16611131	chr2R	18203131	18205131	L9_random_407	L9	0	1
chr2R	16443778	16445778	chr2R	18037778	18039778	L9_random_408	L9	2	0
chr2R	9411332	9413332	chr2R	11005332	11007332	L9_random_409	L9	0	0
chr2R	19129657	19131657	chr2R	20723657	20725657	L9_random_410	L9	0	1
chr2R	21119453	21121453	chr2R	22713453	22715453	L9_random_411	L9	1	2
chr2R	782877	784877	chr2R	2376877	2378877	L9_random_412	L9	0	0
chr2R	11775320	11777320	chr2R	13369320	13371320	L9_random_413	L9	1	0
chr2R	15067442	15069442	chr2R	16661442	16663442	L9_random_414	L9	1	1
chr2R	2986842	2988842	chr2R	4580842	4582842	L9_random_415	L9	1	0
chr2R	6017028	6019028	chr2R	7611028	7613028	L9_random_416	L9	1	1
chr2R	14453447	14455447	chr2R	16047447	16049447	L9_random_417	L9	0	0
chr2R	3399082	3401082	chr2R	4993082	4995082	L9_random_418	L9	0	0
chr2R	19768189	19770189	chr2R	21362189	21364189	L9_random_419	L9	1	0
chr2R	532297	534297	chr2R	2126297	2128297	L9_random_420	L9	0	0
chr2R	10881390	10883390	chr2R	12475390	12477390	L9_random_421	L9	0	3
chr2R	22615226	22617226	chr2R	24209226	24211226	L9_random_422	L9	0	0
chr2R	18087786	18089786	chr2R	19681786	19683786	L9_random_423	L9	2	0
chr2R	21771578	21773578	chr2R	23365578	23367578	L9_random_424	L9	0	0
chr2R	16280512	16282512	chr2R	17874512	17876512	L9_random_425	L9	0	3
chr2R	15713723	15715723	chr2R	17307723	17309723	L9_random_426	L9	0	0
chr2R	2915924	2917924	chr2R	4509924	4511924	L9_random_427	L9	0	1
chr2R	14518291	14520291	chr2R	16112291	16114291	L9_random_428	L9	1	0
chr2R	12914675	12916675	chr2R	14508675	14510675	L9_random_429	L9	0	0
chr2R	5053700	5055700	chr2R	6647700	6649700	L9_random_430	L9	0	0
chr2R	5542315	5544315	chr2R	7136315	7138315	L9_random_431	L9	0	0
chr2R	21458383	21460383	chr2R	23052383	23054383	L9_random_432	L9	1	1
chr2R	22139632	22141632	chr2R	23733632	23735632	L9_random_433	L9	2	0
chr2R	6500409	6502409	chr2R	8094409	8096409	L9_random_434	L9	0	0
chr2R	10968459	10970459	chr2R	12562459	12564459	L9_random_435	L9	0	0
chr2R	3586820	3588820	chr2R	5180820	5182820	L9_random_436	L9	0	0
chr2R	22446474	22448474	chr2R	24040474	24042474	L9_random_437	L9	0	0
chr2R	14385481	14387481	chr2R	15979481	15981481	L9_random_438	L9	1	3
chr2R	2053623	2055623	chr2R	3647623	3649623	L9_random_439	L9	0	1
chr2R	22384097	22386097	chr2R	23978097	23980097	L9_random_440	L9	0	0
chr2R	8001588	8003588	chr2R	9595588	9597588	L9_random_441	L9	1	0
chr2R	14458957	14460957	chr2R	16052957	16054957	L9_random_442	L9	0	0
chr2R	10275537	10277537	chr2R	11869537	11871537	L9_random_443	L9	1	0
chr2R	569758	571758	chr2R	2163758	2165758	L9_random_444	L9	0	0
chr2R	19375179	19377179	chr2R	20969179	20971179	L9_random_445	L9	0	2
chr2R	20487016	20489016	chr2R	22081016	22083016	L9_random_446	L9	1	1
chr2R	3625228	3627228	chr2R	5219228	5221228	L9_random_447	L9	0	0
chr2R	2430375	2432375	chr2R	4024375	4026375	L9_random_448	L9	2	0
chr2R	4315452	4317452	chr2R	5909452	5911452	L9_random_449	L9	0	0
chr2R	4811818	4813818	chr2R	6405818	6407818	L9_random_450	L9	0	0
chr2R	7213122	7215122	chr2R	8807122	8809122	L9_random_451	L9	0	0
chr2R	20428480	20430480	chr2R	22022480	22024480	L9_random_452	L9	0	0
chr2R	11462806	11464806	chr2R	13056806	13058806	L9_random_453	L9	0	0
chr2R	20262572	20264572	chr2R	21856572	21858572	L9_random_454	L9	0	1
chr2R	15910503	15912503	chr2R	17504503	17506503	L9_random_455	L9	0	2
chr2R	982846	984846	chr2R	2576846	2578846	L9_random_456	L9	0	0
chr2R	10596958	10598958	chr2R	12190958	12192958	L9_random_457	L9	0	0
chr2R	20166814	20168814	chr2R	21760814	21762814	L9_random_458	L9	0	0
chr2R	9968748	9970748	chr2R	11562748	11564748	L9_random_459	L9	3	3
chr2R	17986106	17988106	chr2R	19580106	19582106	L9_random_460	L9	2	1
chr2R	16019813	16021813	chr2R	17613813	17615813	L9_random_461	L9	1	1
chr2R	18678507	18680507	chr2R	20272507	20274507	L9_random_462	L9	0	2
chr2R	20170251	20172251	chr2R	21764251	21766251	L9_random_463	L9	0	0
chr2R	6475297	6477297	chr2R	8069297	8071297	L9_random_464	L9	0	0
chr2R	15422360	15424360	chr2R	17016360	17018360	L9_random_465	L9	0	0
chr2R	16220125	16222125	chr2R	17814125	17816125	L9_random_466	L9	1	1
chr2R	17162039	17164039	chr2R	18756039	18758039	L9_random_467	L9	0	0
chr2R	11382889	11384889	chr2R	12976889	12978889	L9_random_468	L9	0	0
chr2R	14910824	14912824	chr2R	16504824	16506824	L9_random_469	L9	0	0
chr2R	14442307	14444307	chr2R	16036307	16038307	L9_random_470	L9	0	1
chr2R	19860789	19862789	chr2R	21454789	21456789	L9_random_471	L9	0	0
chr2R	158455	160455	chr2R	1752455	1754455	L9_random_472	L9	0	1
chr2R	10156003	10158003	chr2R	11750003	11752003	L9_random_473	L9	2	3
chr2R	4083617	4085617	chr2R	5677617	5679617	L9_random_474	L9	0	0
chr2R	17367070	17369070	chr2R	18961070	18963070	L9_random_475	L9	1	0
chr2R	15280882	15282882	chr2R	16874882	16876882	L9_random_476	L9	0	1
chr2R	4641395	4643395	chr2R	6235395	6237395	L9_random_477	L9	0	0
chr2R	5050817	5052817	chr2R	6644817	6646817	L9_random_478	L9	0	0
chr2R	23297194	23299194	chr2R	24891194	24893194	L9_random_479	L9	0	0
chr2R	7727742	7729742	chr2R	9321742	9323742	L9_random_480	L9	1	0
chr2R	23640750	23642750	chr2R	25234750	25236750	L9_random_481	L9	0	0
chr2R	13160619	13162619	chr2R	14754619	14756619	L9_random_482	L9	1	2
chr2R	9340790	9342790	chr2R	10934790	10936790	L9_random_483	L9	1	1
chr2R	19833775	19835775	chr2R	21427775	21429775	L9_random_484	L9	0	0
chr2R	8767051	8769051	chr2R	10361051	10363051	L9_random_485	L9	1	0
chr2R	16146724	16148724	chr2R	17740724	17742724	L9_random_486	L9	1	0
chr2R	739890	741890	chr2R	2333890	2335890	L9_random_487	L9	0	0
chr2R	15657923	15659923	chr2R	17251923	17253923	L9_random_488	L9	0	0
chr2R	9777629	9779629	chr2R	11371629	11373629	L9_random_489	L9	0	1
chr2R	12377274	12379274	chr2R	13971274	13973274	L9_random_490	L9	1	1
chr2R	6913784	6915784	chr2R	8507784	8509784	L9_random_491	L9	2	4
chr2R	3906857	3908857	chr2R	5500857	5502857	L9_random_492	L9	1	0
chr2R	21688709	21690709	chr2R	23282709	23284709	L9_random_493	L9	2	0
chr2R	7203511	7205511	chr2R	8797511	8799511	L9_random_494	L9	0	0
chr2R	13285303	13287303	chr2R	14879303	14881303	L9_random_495	L9	0	1
chr2R	17869256	17871256	chr2R	19463256	19465256	L9_random_496	L9	0	1
chr2R	12802703	12804703	chr2R	14396703	14398703	L9_random_497	L9	0	1
chr2R	20655123	20657123	chr2R	22249123	22251123	L9_random_498	L9	0	1
chr2R	21999178	22001178	chr2R	23593178	23595178	L9_random_499	L9	0	0
chr2R	9330787	9332787	chr2R	10924787	10926787	L9_random_500	L9	0	1
chr2R	6473611	6475611	chr2R	12731611	12733611	L10_random_1	L10	0	0
chr2R	7264513	7266513	chr2R	13522513	13524513	L10_random_2	L10	0	0
chr2R	1620678	1622678	chr2R	7878678	7880678	L10_random_3	L10	0	0
chr2R	18914318	18916318	chr2R	25172318	25174318	L10_random_4	L10	0	0
chr2R	16769975	16771975	chr2R	23027975	23029975	L10_random_5	L10	0	0
chr2R	3384597	3386597	chr2R	9642597	9644597	L10_random_6	L10	0	0
chr2R	2765919	2767919	chr2R	9023919	9025919	L10_random_7	L10	0	0
chr2R	8444847	8446847	chr2R	14702847	14704847	L10_random_8	L10	0	0
chr2R	6844521	6846521	chr2R	13102521	13104521	L10_random_9	L10	0	0
chr2R	1495664	1497664	chr2R	7753664	7755664	L10_random_10	L10	0	0
chr2R	6693163	6695163	chr2R	12951163	12953163	L10_random_11	L10	0	0
chr2R	17896030	17898030	chr2R	24154030	24156030	L10_random_12	L10	0	0
chr2R	9865493	9867493	chr2R	16123493	16125493	L10_random_13	L10	0	2
chr2R	5756831	5758831	chr2R	12014831	12016831	L10_random_14	L10	0	1
chr2R	2264434	2266434	chr2R	8522434	8524434	L10_random_15	L10	0	0
chr2R	6056053	6058053	chr2R	12314053	12316053	L10_random_16	L10	0	1
chr2R	16627966	16629966	chr2R	22885966	22887966	L10_random_17	L10	1	0
chr2R	8906897	8908897	chr2R	15164897	15166897	L10_random_18	L10	0	0
chr2R	11518336	11520336	chr2R	17776336	17778336	L10_random_19	L10	0	1
chr2R	2642985	2644985	chr2R	8900985	8902985	L10_random_20	L10	0	0
chr2R	5886921	5888921	chr2R	12144921	12146921	L10_random_21	L10	0	0
chr2R	16371161	16373161	chr2R	22629161	22631161	L10_random_22	L10	0	0
chr2R	14760188	14762188	chr2R	21018188	21020188	L10_random_23	L10	1	1
chr2R	14013933	14015933	chr2R	20271933	20273933	L10_random_24	L10	0	0
chr2R	15065192	15067192	chr2R	21323192	21325192	L10_random_25	L10	0	0
chr2R	8327423	8329423	chr2R	14585423	14587423	L10_random_26	L10	0	0
chr2R	17520984	17522984	chr2R	23778984	23780984	L10_random_27	L10	0	0
chr2R	4391566	4393566	chr2R	10649566	10651566	L10_random_28	L10	0	1
chr2R	7658883	7660883	chr2R	13916883	13918883	L10_random_29	L10	0	0
chr2R	17489280	17491280	chr2R	23747280	23749280	L10_random_30	L10	1	0
chr2R	1867947	1869947	chr2R	8125947	8127947	L10_random_31	L10	0	0
chr2R	2615461	2617461	chr2R	8873461	8875461	L10_random_32	L10	0	0
chr2R	17931634	17933634	chr2R	24189634	24191634	L10_random_33	L10	0	0
chr2R	14275634	14277634	chr2R	20533634	20535634	L10_random_34	L10	0	1
chr2R	67467	69467	chr2R	6325467	6327467	L10_random_35	L10	0	0
chr2R	12308684	12310684	chr2R	18566684	18568684	L10_random_36	L10	0	0
chr2R	7087659	7089659	chr2R	13345659	13347659	L10_random_37	L10	1	0
chr2R	4073277	4075277	chr2R	10331277	10333277	L10_random_38	L10	0	0
chr2R	2268255	2270255	chr2R	8526255	8528255	L10_random_39	L10	0	0
chr2R	7810870	7812870	chr2R	14068870	14070870	L10_random_40	L10	0	0
chr2R	4044942	4046942	chr2R	10302942	10304942	L10_random_41	L10	0	0
chr2R	1393560	1395560	chr2R	7651560	7653560	L10_random_42	L10	0	0
chr2R	8446781	8448781	chr2R	14704781	14706781	L10_random_43	L10	0	0
chr2R	5230560	5232560	chr2R	11488560	11490560	L10_random_44	L10	0	0
chr2R	6768267	6770267	chr2R	13026267	13028267	L10_random_45	L10	0	0
chr2R	8440269	8442269	chr2R	14698269	14700269	L10_random_46	L10	0	1
chr2R	5731153	5733153	chr2R	11989153	11991153	L10_random_47	L10	0	0
chr2R	1503664	1505664	chr2R	7761664	7763664	L10_random_48	L10	0	0
chr2R	109909	111909	chr2R	6367909	6369909	L10_random_49	L10	0	0
chr2R	5259380	5261380	chr2R	11517380	11519380	L10_random_50	L10	0	0
chr2R	9988271	9990271	chr2R	16246271	16248271	L10_random_51	L10	0	0
chr2R	18329056	18331056	chr2R	24587056	24589056	L10_random_52	L10	0	0
chr2R	12640337	12642337	chr2R	18898337	18900337	L10_random_53	L10	0	0
chr2R	18301618	18303618	chr2R	24559618	24561618	L10_random_54	L10	1	0
chr2R	5744364	5746364	chr2R	12002364	12004364	L10_random_55	L10	0	1
chr2R	10360099	10362099	chr2R	16618099	16620099	L10_random_56	L10	0	0
chr2R	2520609	2522609	chr2R	8778609	8780609	L10_random_57	L10	0	0
chr2R	14909652	14911652	chr2R	21167652	21169652	L10_random_58	L10	0	0
chr2R	16246714	16248714	chr2R	22504714	22506714	L10_random_59	L10	0	0
chr2R	12116961	12118961	chr2R	18374961	18376961	L10_random_60	L10	1	1
chr2R	5873386	5875386	chr2R	12131386	12133386	L10_random_61	L10	0	0
chr2R	8349530	8351530	chr2R	14607530	14609530	L10_random_62	L10	0	1
chr2R	11606403	11608403	chr2R	17864403	17866403	L10_random_63	L10	0	0
chr2R	523130	525130	chr2R	6781130	6783130	L10_random_64	L10	0	0
chr2R	2506375	2508375	chr2R	8764375	8766375	L10_random_65	L10	0	0
chr2R	11116579	11118579	chr2R	17374579	17376579	L10_random_66	L10	0	0
chr2R	461297	463297	chr2R	6719297	6721297	L10_random_67	L10	0	0
chr2R	6575867	6577867	chr2R	12833867	12835867	L10_random_68	L10	0	0
chr2R	14486443	14488443	chr2R	20744443	20746443	L10_random_69	L10	1	0
chr2R	15265218	15267218	chr2R	21523218	21525218	L10_random_70	L10	0	0
chr2R	13706588	13708588	chr2R	19964588	19966588	L10_random_71	L10	1	1
chr2R	3042424	3044424	chr2R	9300424	9302424	L10_random_72	L10	0	0
chr2R	5419966	5421966	chr2R	11677966	11679966	L10_random_73	L10	1	0
chr2R	13361681	13363681	chr2R	19619681	19621681	L10_random_74	L10	0	0
chr2R	4390100	4392100	chr2R	10648100	10650100	L10_random_75	L10	0	1
chr2R	16396104	16398104	chr2R	22654104	22656104	L10_random_76	L10	0	0
chr2R	12435339	12437339	chr2R	18693339	18695339	L10_random_77	L10	0	0
chr2R	2503369	2505369	chr2R	8761369	8763369	L10_random_78	L10	0	0
chr2R	5796350	5798350	chr2R	12054350	12056350	L10_random_79	L10	1	0
chr2R	9563473	9565473	chr2R	15821473	15823473	L10_random_80	L10	0	0
chr2R	3290275	3292275	chr2R	9548275	9550275	L10_random_81	L10	0	0
chr2R	3389076	3391076	chr2R	9647076	9649076	L10_random_82	L10	0	0
chr2R	15420859	15422859	chr2R	21678859	21680859	L10_random_83	L10	0	0
chr2R	6436739	6438739	chr2R	12694739	12696739	L10_random_84	L10	0	1
chr2R	13252039	13254039	chr2R	19510039	19512039	L10_random_85	L10	0	0
chr2R	9156488	9158488	chr2R	15414488	15416488	L10_random_86	L10	0	0
chr2R	18437571	18439571	chr2R	24695571	24697571	L10_random_87	L10	0	1
chr2R	15100214	15102214	chr2R	21358214	21360214	L10_random_88	L10	0	0
chr2R	10267304	10269304	chr2R	16525304	16527304	L10_random_89	L10	0	0
chr2R	9626120	9628120	chr2R	15884120	15886120	L10_random_90	L10	0	1
chr2R	13386757	13388757	chr2R	19644757	19646757	L10_random_91	L10	1	0
chr2R	17658331	17660331	chr2R	23916331	23918331	L10_random_92	L10	0	0
chr2R	15320218	15322218	chr2R	21578218	21580218	L10_random_93	L10	0	1
chr2R	14358163	14360163	chr2R	20616163	20618163	L10_random_94	L10	0	0
chr2R	16473421	16475421	chr2R	22731421	22733421	L10_random_95	L10	0	0
chr2R	2855547	2857547	chr2R	9113547	9115547	L10_random_96	L10	0	0
chr2R	14756335	14758335	chr2R	21014335	21016335	L10_random_97	L10	0	1
chr2R	14213179	14215179	chr2R	20471179	20473179	L10_random_98	L10	0	0
chr2R	6810560	6812560	chr2R	13068560	13070560	L10_random_99	L10	0	0
chr2R	9231109	9233109	chr2R	15489109	15491109	L10_random_100	L10	0	0
chr2R	4715238	4717238	chr2R	10973238	10975238	L10_random_101	L10	0	0
chr2R	1449216	1451216	chr2R	7707216	7709216	L10_random_102	L10	0	0
chr2R	3486859	3488859	chr2R	9744859	9746859	L10_random_103	L10	0	0
chr2R	751647	753647	chr2R	7009647	7011647	L10_random_104	L10	0	0
chr2R	6635879	6637879	chr2R	12893879	12895879	L10_random_105	L10	0	0
chr2R	15531406	15533406	chr2R	21789406	21791406	L10_random_106	L10	0	0
chr2R	15015290	15017290	chr2R	21273290	21275290	L10_random_107	L10	0	0
chr2R	4778083	4780083	chr2R	11036083	11038083	L10_random_108	L10	0	0
chr2R	4587354	4589354	chr2R	10845354	10847354	L10_random_109	L10	0	0
chr2R	2249202	2251202	chr2R	8507202	8509202	L10_random_110	L10	0	0
chr2R	11497825	11499825	chr2R	17755825	17757825	L10_random_111	L10	1	0
chr2R	14928653	14930653	chr2R	21186653	21188653	L10_random_112	L10	0	3
chr2R	8355992	8357992	chr2R	14613992	14615992	L10_random_113	L10	0	0
chr2R	17666127	17668127	chr2R	23924127	23926127	L10_random_114	L10	1	0
chr2R	2505493	2507493	chr2R	8763493	8765493	L10_random_115	L10	0	0
chr2R	13668343	13670343	chr2R	19926343	19928343	L10_random_116	L10	0	0
chr2R	2184302	2186302	chr2R	8442302	8444302	L10_random_117	L10	0	0
chr2R	5754843	5756843	chr2R	12012843	12014843	L10_random_118	L10	0	0
chr2R	9141156	9143156	chr2R	15399156	15401156	L10_random_119	L10	0	0
chr2R	913533	915533	chr2R	7171533	7173533	L10_random_120	L10	0	0
chr2R	5190861	5192861	chr2R	11448861	11450861	L10_random_121	L10	0	0
chr2R	8596135	8598135	chr2R	14854135	14856135	L10_random_122	L10	2	0
chr2R	18932172	18934172	chr2R	25190172	25192172	L10_random_123	L10	1	1
chr2R	8431312	8433312	chr2R	14689312	14691312	L10_random_124	L10	1	0
chr2R	1130085	1132085	chr2R	7388085	7390085	L10_random_125	L10	0	0
chr2R	5184134	5186134	chr2R	11442134	11444134	L10_random_126	L10	0	1
chr2R	1820657	1822657	chr2R	8078657	8080657	L10_random_127	L10	0	0
chr2R	5546431	5548431	chr2R	11804431	11806431	L10_random_128	L10	0	0
chr2R	12125058	12127058	chr2R	18383058	18385058	L10_random_129	L10	0	1
chr2R	5873993	5875993	chr2R	12131993	12133993	L10_random_130	L10	0	0
chr2R	11363892	11365892	chr2R	17621892	17623892	L10_random_131	L10	0	0
chr2R	4450978	4452978	chr2R	10708978	10710978	L10_random_132	L10	0	0
chr2R	3421226	3423226	chr2R	9679226	9681226	L10_random_133	L10	0	0
chr2R	14736732	14738732	chr2R	20994732	20996732	L10_random_134	L10	1	0
chr2R	1293264	1295264	chr2R	7551264	7553264	L10_random_135	L10	0	0
chr2R	18093475	18095475	chr2R	24351475	24353475	L10_random_136	L10	0	0
chr2R	8176466	8178466	chr2R	14434466	14436466	L10_random_137	L10	0	0
chr2R	4940280	4942280	chr2R	11198280	11200280	L10_random_138	L10	0	0
chr2R	7218628	7220628	chr2R	13476628	13478628	L10_random_139	L10	0	1
chr2R	9756506	9758506	chr2R	16014506	16016506	L10_random_140	L10	1	0
chr2R	6057033	6059033	chr2R	12315033	12317033	L10_random_141	L10	0	1
chr2R	2024674	2026674	chr2R	8282674	8284674	L10_random_142	L10	0	0
chr2R	7419418	7421418	chr2R	13677418	13679418	L10_random_143	L10	0	0
chr2R	15303331	15305331	chr2R	21561331	21563331	L10_random_144	L10	0	0
chr2R	16309654	16311654	chr2R	22567654	22569654	L10_random_145	L10	0	1
chr2R	7327577	7329577	chr2R	13585577	13587577	L10_random_146	L10	0	0
chr2R	2813154	2815154	chr2R	9071154	9073154	L10_random_147	L10	0	0
chr2R	997931	999931	chr2R	7255931	7257931	L10_random_148	L10	0	0
chr2R	16137453	16139453	chr2R	22395453	22397453	L10_random_149	L10	1	1
chr2R	11295500	11297500	chr2R	17553500	17555500	L10_random_150	L10	1	0
chr2R	11602359	11604359	chr2R	17860359	17862359	L10_random_151	L10	0	0
chr2R	8210384	8212384	chr2R	14468384	14470384	L10_random_152	L10	0	0
chr2R	9176069	9178069	chr2R	15434069	15436069	L10_random_153	L10	0	0
chr2R	15236219	15238219	chr2R	21494219	21496219	L10_random_154	L10	0	0
chr2R	9545871	9547871	chr2R	15803871	15805871	L10_random_155	L10	0	0
chr2R	11474672	11476672	chr2R	17732672	17734672	L10_random_156	L10	0	0
chr2R	1199952	1201952	chr2R	7457952	7459952	L10_random_157	L10	0	0
chr2R	4534326	4536326	chr2R	10792326	10794326	L10_random_158	L10	0	0
chr2R	5028662	5030662	chr2R	11286662	11288662	L10_random_159	L10	0	1
chr2R	5309973	5311973	chr2R	11567973	11569973	L10_random_160	L10	0	0
chr2R	8731787	8733787	chr2R	14989787	14991787	L10_random_161	L10	4	1
chr2R	14037079	14039079	chr2R	20295079	20297079	L10_random_162	L10	0	0
chr2R	8615605	8617605	chr2R	14873605	14875605	L10_random_163	L10	0	0
chr2R	15662657	15664657	chr2R	21920657	21922657	L10_random_164	L10	0	0
chr2R	151802	153802	chr2R	6409802	6411802	L10_random_165	L10	0	0
chr2R	1968833	1970833	chr2R	8226833	8228833	L10_random_166	L10	0	0
chr2R	8435130	8437130	chr2R	14693130	14695130	L10_random_167	L10	0	0
chr2R	11696678	11698678	chr2R	17954678	17956678	L10_random_168	L10	0	1
chr2R	9810789	9812789	chr2R	16068789	16070789	L10_random_169	L10	0	0
chr2R	1602161	1604161	chr2R	7860161	7862161	L10_random_170	L10	0	0
chr2R	14878751	14880751	chr2R	21136751	21138751	L10_random_171	L10	0	1
chr2R	5827579	5829579	chr2R	12085579	12087579	L10_random_172	L10	1	0
chr2R	11286964	11288964	chr2R	17544964	17546964	L10_random_173	L10	0	1
chr2R	8371580	8373580	chr2R	14629580	14631580	L10_random_174	L10	0	0
